content_id,content_type,title,category,publish_date,source,source_url,status
cdc_n_1835310,news,中国疾控中心研究生院顺利举办2026年研究生趣味运动会,工作动态,2026-04-26,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202604/t20260426_1835310.html,published
cdc_n_1835312,news,多部门传染病防控工作联席会商会议第二次会议在京召开,中心要闻,2026-04-27,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202604/t20260427_1835312.html,published
cdc_n_1835347,news,国家疾控局副局长李小松到寄生虫病所调研指导,中心要闻,2026-04-27,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202604/t20260427_1835347.html,published
cdc_n_1835357,news,传播疾病防控知识，助力健康中国建设，中国疾控中心与新华网签署合作协议,中心要闻,2026-04-28,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202604/t20260428_1835357.html,published
cdc_n_1835397,news,中国疾病预防控制中心（中国预防医学科学院）虫媒传染病防控学术交流会成功举办,工作动态,2026-04-28,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202604/t20260428_1835397.html,published
cdc_n_1835446,news,高福院士科普作品入选“中华优秀科普图书榜”2025年度榜单,工作动态,2026-04-29,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202604/t20260429_1835446.html,published
cdc_n_1835447,news,“现场淬炼显真功，实战演练育精兵”——中国疾控中心（中国预科院）现场流行病学培训项目第二十五期学员赴天津市...,工作动态,2026-04-29,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202604/t20260429_1835447.html,published
cdc_n_1835458,news,第十一届“万步有约”健走激励大赛在雄安新区启动,中心要闻,2026-04-30,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202604/t20260430_1835458.html,published
cdc_n_1835462,news,中国疾控中心重大自然灾害卫生应急先遣队在海南开展综合培训演练,工作动态,2026-04-30,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202604/t20260430_1835462.html,published
cdc_n_1835472,news,中国疾控中心（中国预科院）召开2026年中心（院）采购工作专题会暨政府采购工作领...,中心要闻,2026-04-30,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202604/t20260430_1835472.html,published
cdc_n_1835493,news,中国疾控中心辐射安全所成功举办2025年度学术年会,中心要闻,2026-04-30,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202604/t20260430_1835493.html,published
cdc_n_1835498,news,王健伟主任（院长）检查指导二期工程建设,中心要闻,2026-05-01,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202605/t20260501_1835498.html,published
cdc_n_1835499,news,国家发展改革委社会司副司长陈俊一行到寄生虫病所调研指导,中心要闻,2026-05-01,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202605/t20260501_1835499.html,published
cdc_n_1835594,news,2026年传染病病原监测与防控工作会议在开封召开,中心要闻,2026-05-06,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202605/t20260506_1835594.html,published
cdc_n_1835595,news,中心（院）两个项目获“创青春”第二届 全国卫生健康行业青年创新大赛金奖,工作动态,2026-05-06,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202605/t20260506_1835595.html,published
cdc_n_1835653,news,中国微生物学会益生菌专业委员会成立暨学术交流会在合肥召开,中心要闻,2026-04-24,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202605/t20260509_1835653.html,published
cdc_n_1835655,news,公共卫生医师规范化培训大纲及细则编写工作会在京召开,中心要闻,2026-05-09,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202605/t20260509_1835655.html,published
cdc_n_1835660,news,中国疾控中心召开世界卫生组织合作中心建设研讨会,中心要闻,2026-05-09,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202605/t20260509_1835660.html,published
cdc_n_1835666,news,王健伟主任会见法国梅里埃基金会主席阿兰·梅里埃一行,中心要闻,2026-05-09,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202605/t20260509_1835666.html,published
cdc_n_1835671,news,王健伟主任会见美国疾控中心在华项目代理负责人芮珍雨博士,中心要闻,2026-05-09,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202605/t20260509_1835671.html,published
cdc_n_1835739,news,中国疾控中心（中国预科院）马会来获2026年度中央和国家机关五一劳动奖章,中心要闻,2026-05-12,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202605/t20260512_1835739.html,published
cdc_n_1835773,news,中国疾控中心（中国预科院）党委举办树立和践行正确政绩观学习教育读书班暨理论学...,中心要闻,2026-05-14,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202605/t20260514_1835773.html,published
cdc_n_1835812,news,中国疾控中心（中国预科院）召开专题会议学习习近平总书记在加强基础研究座谈会上...,中心要闻,2026-05-15,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202605/t20260515_1835812.html,published
cdc_n_1835813,news,2026年全国疫苗可预防疾病监测培训班（一期）在北京举办,工作动态,2026-05-15,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202605/t20260515_1835813.html,published
cdc_n_1835814,news,中国疾控中心（中国预科院）举办“刊”见校园（上海站）活动,中心要闻,2026-05-15,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202605/t20260515_1835814.html,published
cdc_n_1835815,news,王健伟主任会见联合国艾滋病规划署驻中国全球协调办公室代表纪依诺一行,中心要闻,2026-05-15,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202605/t20260515_1835815.html,published
cdc_n_1835933,news,中国疾控中心慢病中心举行树立和践行正确政绩观专题报告会暨同上一堂课活动,中心要闻,2026-05-19,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202605/t20260519_1835933.html,published
cdc_n_1835966,news,2026年全国疾控系统营养与健康工作会议在京召开,中心要闻,2026-05-14,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202605/t20260521_1835966.html,published
cdc_n_1835967,news,清华大学苏世民书院师生到访中国疾控中心,工作动态,2026-05-21,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202605/t20260521_1835967.html,published
cdc_n_1835985,news,中国疾控中心参加第79届世界卫生大会,中心要闻,2026-05-22,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202605/t20260522_1835985.html,published
cdc_n_1836007,news,中国疾控中心（中国预科院）在重庆举办2026年现场流行病学培训项目会议暨国家级师...,中心要闻,2026-05-22,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202605/t20260522_1836007.html,published
cdc_n_1836008,news,中国疾控中心（中国预科院）召开第五届研究生代表大会,工作动态,2026-05-22,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202605/t20260522_1836008.html,published
cdc_n_1836024,news,中国疾控中心（中国预科院） 举办第十二届“与信仰对话”主题团日,中心要闻,2026-05-25,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202605/t20260525_1836024.html,published
cdc_n_1836073,news,新发突发传染病数学建模前沿与实践技术培训班在南京召开,工作动态,2026-05-26,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202605/t20260526_1836073.html,published
cdc_n_1836074,news,中国疾控中心（中国预科院）召开2026年公共卫生硕士现场实践教学工作会,中心要闻,2026-05-26,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202605/t20260526_1836074.html,published
cdc_n_1836128,news,张国新书记会见澳大利亚国家免疫研究与监测中心克里斯汀·麦卡特尼女士一行,中心要闻,2026-05-28,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202605/t20260528_1836128.html,published
cdc_n_1836131,news,JAMA主编一行访问中国疾控中心,工作动态,2026-05-28,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202605/t20260528_1836131.html,published
cdc_n_1836147,news,中国疾控中心（中国预科院）党委举办树立和践行正确政绩观学习教育读书班第二次集...,中心要闻,2026-05-29,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202605/t20260529_1836147.html,published
cdc_n_1836148,news,第39个世界无烟日现场活动在深圳举办,中心要闻,2026-05-29,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202605/t20260529_1836148.html,published
cdc_n_1836149,news,施小明副主任带队赴中华医学会杂志社开展学术期刊高质量发展交流,中心要闻,2026-05-29,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202605/t20260529_1836149.html,published
cdc_n_1836150,news,我中心与荷兰公共卫生和环境研究院签署合作备忘录 深化双边公共卫生务实合作,中心要闻,2026-05-29,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202605/t20260529_1836150.html,published
cdc_n_1836151,news,疾控青年科学家联盟召开座谈会学习习近平总书记在加强基础研究座谈会上的重要讲话精神,工作动态,2026-05-29,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202605/t20260529_1836151.html,published
cdc_n_1836416,news,疾控青年科学家联盟2026年第二期学术午餐会成功举办,工作动态,2026-06-02,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202606/t20260602_1836416.html,published
cdc_n_1836430,news,中国疾控中心（中国预科院）党委召开专题警示教育会,中心要闻,2026-06-02,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202606/t20260602_1836430.html,published
cdc_n_1836431,news,中国疾病预防控制中心两名公共卫生专家启程赴刚果（金）支援埃博拉疫情防控,中心要闻,2026-06-02,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202606/t20260602_1836431.html,published
cdc_n_1836482,news,中国疾控中心（中国预科院）举办“薪火相传 童绘梦想”职工子女书画摄影作品征集展览活动,工作动态,2026-06-03,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202606/t20260603_1836482.html,published
cdc_n_1836642,news,中心（院）召开学术委员会扩大会议审议“十五五”直属单位和专项发展规划,中心要闻,2026-06-08,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202606/t20260608_1836642.html,published
cdc_n_1836669,news,中国疾控中心（中国预科院）首席专家王丽敏教授荣获第四届全国创新争先奖,中心要闻,2026-06-08,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202606/t20260608_1836669.html,published
cdc_n_1836671,news,中国疾控中心外事处举办2026年第一期公共卫生国际合作与交流能力建设主题讲座,工作动态,2026-06-08,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202606/t20260608_1836671.html,published
cdc_n_1836683,news,中国疾控中心（中国预科院）青年科学家联盟举办第一期团山青年学术研讨会,中心要闻,2026-06-09,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202606/t20260609_1836683.html,published
cdc_n_1836736,news,中国疾病预防控制中心（中国预防医学科学院）“热带病防控技术与实践创新——基于同一健康理念的融合发展”学术交...,工作动态,2026-06-11,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202606/t20260611_1836736.html,published
cdc_n_1836746,news,中国疾控中心（中国预科院）召开2026年研究生就业工作推进会,中心要闻,2026-06-14,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202606/t20260614_1836746.html,published
cdc_n_1836772,news,2026年全国疾控系统实验动物使用与管理培训班在呼和浩特举办,工作动态,2026-06-15,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202606/t20260615_1836772.html,published
cdc_n_1836778,news,中心（院）团委举办疾控青年 廉政主题参观活动,工作动态,2026-06-16,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202606/t20260616_1836778.html,published
cdc_n_1836793,news,国家级优质科普资源下沉基层—中国健康科普大赛优秀作品展演（长沙站）成功举办,中心要闻,2026-06-16,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202606/t20260616_1836793.html,published
cdc_n_1836795,news,中国疾控中心（中国预科院）召开新发突发与重大传染病防控国家科技重大专项2026年6...,中心要闻,2026-06-16,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202606/t20260616_1836795.html,published
cdc_n_1837090,news,2026年全国突发公共卫生事件管理信息系统培训班在浙江举办,工作动态,2026-06-15,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202606/t20260618_1837090.html,published
cdc_n_1837091,news,汲取榜样力量 涵养清风正气 ——中心（院）组织观看廉政影片《杨善洲》,工作动态,2026-06-18,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202606/t20260618_1837091.html,published
cdc_n_1837096,news,第十一届中国肥胖预防控制科学大会在京举行,中心要闻,2026-06-18,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202606/t20260618_1837096.html,published
cdc_n_1837098,news,张丽杰研究员当选 TEPHINET 指导委员会委员——助力全球公共卫生合作,工作动态,2026-06-18,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202606/t20260618_1837098.html,published
cdc_n_1837153,news,中国疾控中心（中国预科院）召开2026年外事工作会议,中心要闻,2026-06-19,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202606/t20260619_1837153.html,published
cdc_n_1837155,news,王健伟主任（院长）调研指导二期工程建设,中心要闻,2026-06-19,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202606/t20260619_1837155.html,published
cdc_n_1837186,news,中国疾控中心艾防中心与四川、云南、新疆签署艾滋病防治联合体战略合作备忘录,中心要闻,2026-06-20,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202606/t20260620_1837186.html,published
cdc_n_1837187,news,中国疾控中心（中国预科院）召开2026年全国鼠疫监测工作会议,中心要闻,2026-06-21,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202606/t20260621_1837187.html,published
cdc_n_1837229,news,中国疾病预防控制中心二期工程临时联合党支部前往中国人民抗日战争纪念馆开展党日活动,工作动态,2026-06-22,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202606/t20260622_1837229.html,published
cdc_n_1837306,news,中国疾控中心（中国预科院）党委举办树立和践行正确政绩观学习教育读书班第三次集...,中心要闻,2026-06-23,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202606/t20260623_1837306.html,published
cdc_n_1837324,news,中国疾控中心（中国预科院）与新华网联合举办呼吸健康主题圆桌对话,工作动态,2026-06-23,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202606/t20260623_1837324.html,published
cdc_n_1837326,news,艾防中心在乌鲁木齐市召开重点省份艾滋病形势分析研判会,中心要闻,2026-06-21,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202606/t20260623_1837326.html,published
cdc_n_1837468,news,中国疾控中心（中国预科院）疾控青年科学家联盟举办2026年第三期学术午餐会,工作动态,2026-06-25,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202606/t20260625_1837468.html,published
cdc_n_1837469,news,中国疾病预防控制中心（中国预防医学科学院）在京举办现场流行病学培训项目改革发...,中心要闻,2026-06-25,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202606/t20260625_1837469.html,published
cdc_n_1837492,news,中国疾控中心（中国预科院）举办2026年“我和我的疾控故事”宣讲会,中心要闻,2026-06-26,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202606/t20260626_1837492.html,published
cdc_n_1837499,news,中国疾控中心（中国预防医学科学院）举办“光荣在党50年”纪念章颁发仪式,中心要闻,2026-06-26,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202606/t20260626_1837499.html,published
cdc_n_1837504,news,中国疾控中心（中国预科院）成功举办“刊”见校园（武汉、成都站）活动,工作动态,2026-06-28,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202606/t20260628_1837504.html,published
cdc_n_1837533,news,公共卫生大数据协同创新中心建设试点工作推进会在京召开,中心要闻,2026-06-24,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202606/t20260629_1837533.html,published
cdc_n_1837534,news,2026年慢性病防控能力建设培训班在合肥成功举办,工作动态,2026-06-29,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202606/t20260629_1837534.html,published
cdc_n_1837653,news,中国疾控中心（中国预科院）团委获评全国五四红旗团委,中心要闻,2026-07-01,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202607/t20260701_1837653.html,published
cdc_n_1837760,news,中国疾病预防控制中心（中国预防医学科学院）举行2026届研究生毕业典礼暨学位授予仪式,中心要闻,2026-07-02,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202607/t20260702_1837760.html,published
cdc_n_1837787,news,薪火映初心，荣光致芳华 ——中国疾病预防控制中心（中国预防医学科学院）举办202...,中心要闻,2026-07-03,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202607/t20260703_1837787.html,published
cdc_n_1837788,news,中国疾控中心专家启程赴刚果（金）支援埃博拉疫情防控,中心要闻,2026-07-03,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202607/t20260703_1837788.html,published
cdc_n_1837792,news,疾控走进中关村——中心网安处与信息中心联合党支部与北京市疾控中心信息中心党支部开展联学联建活动,工作动态,2026-07-03,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202607/t20260703_1837792.html,published
cdc_n_1837845,news,国家疾控局孙阳副局长出席中国疾控中心2026年7月全国月度风险评估会议,中心要闻,2026-07-07,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202607/t20260707_1837845.html,published
cdc_n_1838025,news,塞拉利昂国家公共卫生应急行动中心实验室管理处负责人调研塞中友好生物安全实验室,工作动态,2026-07-09,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202607/t20260709_1838025.html,published
cdc_n_291779,news,高福主任会见法国驻华大使馆参赞Marc Daumas和Romain Jacquet一行,中心要闻,2022-01-25,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202408/t20240801_291779.html,published
cdc_n_291780,news,中美疾控中心主任举行视频会晤,中心要闻,2022-01-25,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202408/t20240801_291780.html,published
cdc_n_291781,news,国际合作伙伴祝贺中国疾控中心成立20周年,中心要闻,2022-01-26,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202408/t20240801_291781.html,published
cdc_n_291782,news,职业卫生所与德国法定事故保险机构（DGUV）签署合作协议,中心要闻,2022-01-26,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202408/t20240801_291782.html,published
cdc_n_291783,news,“回顾中心20年，展望疾控新征程”——中国疾控中心召开民主党派及党外知识分子代...,中心要闻,2022-01-27,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202408/t20240801_291783.html,published
cdc_n_291784,news,中国疾控中心组织召开英文网站管理工作交流会议,中心要闻,2022-01-28,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202408/t20240801_291784.html,published
cdc_n_291786,news,严俊副书记出席疾控信息化能力与智慧疾控体系项目总集成服务项目启动会,中心要闻,2022-02-14,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202408/t20240801_291786.html,published
cdc_n_291787,news,新春伊始中心领导班子开展走访慰问,中心要闻,2022-02-15,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202408/t20240801_291787.html,published
cdc_n_291788,news,高福主任参加国家发展改革委组织召开的中国疾控中心二期工程初步设计和投资概算评...,中心要闻,2022-02-16,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202408/t20240801_291788.html,published
cdc_n_291789,news,高福主任会见美国疾控中心新任在华项目负责人William Schluter博士,中心要闻,2022-02-19,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202408/t20240801_291789.html,published
cdc_n_291790,news,刘剑君副主任出席实验动物中心首次实验机构定期监督评审会议,中心要闻,2022-02-19,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202408/t20240801_291790.html,published
cdc_n_291791,news,驻委纪检监察组滕佳材组长一行到中国疾控中心调研指导,中心要闻,2022-02-21,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202408/t20240801_291791.html,published
cdc_n_291793,news,中国疾病预防控制中心与杨森中国签署战略合作伙伴计划意向书,中心要闻,2022-03-04,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202408/t20240801_291793.html,published
cdc_n_291794,news,中国疾控中心举办CFETP第二十一期暨中级FETP第七期开学典礼,中心要闻,2022-03-07,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202408/t20240801_291794.html,published
cdc_n_291795,news,国家疾病预防控制局副局长沈洪兵调研疾控体系改革工作,中心要闻,2022-03-08,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202408/t20240801_291795.html,published
cdc_n_291796,news,中国疾控中心多个集体和多名专家荣获“全国科技系统抗击新冠肺炎疫情先进集体和先...,中心要闻,2022-03-09,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202408/t20240801_291796.html,published
cdc_n_291797,news,中心召开新冠肺炎疫情一级响应第59次工作例会,中心要闻,2022-03-15,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202408/t20240801_291797.html,published
cdc_n_291798,news,践行“我为群众办实事”——中心工会新购健身设备已全部投入使用,中心要闻,2022-03-16,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202408/t20240801_291798.html,published
cdc_n_291799,news,严俊副书记出席中心工会“全国三八红旗集体”颁奖仪式,中心要闻,2022-03-16,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202408/t20240801_291799.html,published
cdc_n_291800,news,中心召开新冠肺炎疫情一级响应第60次例会迅速贯彻落实习近平总书记重要讲话精神,中心要闻,2022-03-23,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202408/t20240801_291800.html,published
cdc_n_291801,news,2022年世界防治结核病日主题宣传活动在京成功举办,中心要闻,2022-03-27,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202408/t20240801_291801.html,published
cdc_n_291802,news,中国疾控中心23位科学家上榜“全球顶尖前10万科学家榜单”,中心要闻,2022-03-31,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202408/t20240801_291802.html,published
cdc_n_291803,news,2022年中国居民营养与健康监测启动会在京召开,中心要闻,2022-04-01,中国疾病预防控制中心,https://www.chinacdc.cn/zxyw/202408/t20240801_291803.html,published
cdc_n_292889,news,结核病关爱行动试点项目中期进展研讨会在福建宁德召开,工作动态,2023-11-03,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202408/t20240802_292889.html,published
cdc_n_292891,news,“无烟 为成长护航”控烟科普大讲堂在中国科技馆举办,工作动态,2023-11-03,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202408/t20240802_292891.html,published
cdc_n_292899,news,脱贫不脱帮扶 结核病防治一直在路上--法国梅里埃基金会项目结核病防治技术对策与实践培训班在怒江顺利举办,工作动态,2023-11-03,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202408/t20240802_292899.html,published
cdc_n_292900,news,信息中心召开中心网站群信息管理会,工作动态,2023-11-06,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202408/t20240802_292900.html,published
cdc_n_292901,news,疫苗预防接种电子档案跨省交换共享远程演练方案专家研讨会在京召开,工作动态,2023-11-08,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202408/t20240802_292901.html,published
cdc_n_292903,news,中国疾控中心外事处举办2023年第三期公共卫生国际合作能力建设主题讲座,工作动态,2023-11-08,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202408/t20240802_292903.html,published
cdc_n_292907,news,结核病患者关爱行动公益项目助力我国结核病防治“三大行动”,工作动态,2023-11-13,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202408/t20240802_292907.html,published
cdc_n_292914,news,研究生院举办2023-2024学年第二期疾控讲堂研究生专题讲座,工作动态,2023-11-14,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202408/t20240802_292914.html,published
cdc_n_292918,news,中国疾控中心举办科技学术报告“SCI写作投稿、科研与基金申请”,工作动态,2023-11-16,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202408/t20240802_292918.html,published
cdc_n_292920,news,中俄医学大会-传染病防控的形势和面临的挑战分论坛在北京召开,工作动态,2023-11-19,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202408/t20240802_292920.html,published
cdc_n_292921,news,中国疾控中心流病办召开研究生流行病学教学工作交流会,工作动态,2023-11-21,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202408/t20240802_292921.html,published
cdc_n_292922,news,第六届中俄传染病研讨会在俄罗斯圣彼得堡召开,工作动态,2023-11-23,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202408/t20240802_292922.html,published
cdc_n_292936,news,美国波士顿大学Patrick L. Kinney教授为中国疾控中心作学术报告,工作动态,2023-11-28,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202408/t20240802_292936.html,published
cdc_n_292938,news,西班牙高等科研理事会Ramon Rosselló-Móra教授为中国疾病预防控制中心做学术报告,工作动态,2023-12-02,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202408/t20240802_292938.html,published
cdc_n_292939,news,中国疾控中心流病办召开研究生卫生统计学教学工作交流会,工作动态,2023-12-02,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202408/t20240802_292939.html,published
cdc_n_292944,news,中国疾控中心召开国家自然科学基金申报专题科技学术交流会,工作动态,2023-12-03,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202408/t20240802_292944.html,published
cdc_n_292946,news,中国疾控中心援塞拉利昂专家组为我国援塞拉利昂农业技术援助项目专家组进行疟疾预防宣传,工作动态,2023-12-06,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202408/t20240802_292946.html,published
cdc_n_292949,news,中国疾控中心信息中心召开《全国疾病预防控制综合管理信息年报（2022）》专家编审会,工作动态,2023-12-09,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202408/t20240802_292949.html,published
cdc_n_292952,news,中国疾控中心支持塞拉利昂制定并发布国家病毒性肝炎防治规划,工作动态,2023-12-11,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202408/t20240802_292952.html,published
cdc_n_292953,news,中国疾病预防控制中心老年健康促进研讨会在京召开,工作动态,2023-12-11,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202408/t20240802_292953.html,published
cdc_n_292954,news,中美疾控中心联合举办2023年结核病感染控制师资培训班,工作动态,2023-12-12,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202408/t20240802_292954.html,published
cdc_n_292955,news,《中国结核感染预防与控制指南》出版,工作动态,2023-12-12,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202408/t20240802_292955.html,published
cdc_n_292958,news,“同一健康”在重要人畜共患病防控领域的理念和相关技术培训班成功举办,工作动态,2023-12-13,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202408/t20240802_292958.html,published
cdc_n_292959,news,柬埔寨卫生部国家寄生虫学、昆虫学和疟疾防控中心副主任Chea Huch一行顺访我中心,工作动态,2023-12-13,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202408/t20240802_292959.html,published
cdc_n_292961,news,2023中国健康科普大赛总结会成功召开,工作动态,2023-12-15,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202408/t20240802_292961.html,published
cdc_n_292962,news,研究生院举办2023-2024学年第三期疾控讲堂研究生专题讲座,工作动态,2023-12-15,中国疾病预防控制中心,https://www.chinacdc.cn/gzdt/zxzb/202408/t20240802_292962.html,published
