year,category,indicator_name,indicator_value,unit,source_url,retrieved_date
1993,小城市,慢性病患病率（精神病小计）,2.3,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,一类农村,慢性病患病率（耳和乳突疾病）,0.6,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,三类农村,慢性病患病率（耳和乳突疾病）,0.6,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,中城市,慢性病患病率（耳和乳突疾病）,2.1,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,二类农村,慢性病患病率（耳和乳突疾病）,0.9,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,农村合计,慢性病患病率（耳和乳突疾病）,0.7,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,四类农村,慢性病患病率（耳和乳突疾病）,0.7,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,城乡合计,慢性病患病率（耳和乳突疾病）,1,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,城市合计,慢性病患病率（耳和乳突疾病）,107,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,大城市,慢性病患病率（耳和乳突疾病）,1.7,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,小城市,慢性病患病率（耳和乳突疾病）,1.4,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,一类农村,慢性病患病率（肌肉.骨骼结缔）,17.4,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,三类农村,慢性病患病率（肌肉.骨骼结缔）,23.8,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,中城市,慢性病患病率（肌肉.骨骼结缔）,43.4,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,二类农村,慢性病患病率（肌肉.骨骼结缔）,18.3,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,农村合计,慢性病患病率（肌肉.骨骼结缔）,21.2,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,四类农村,慢性病患病率（肌肉.骨骼结缔）,27.8,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,城乡合计,慢性病患病率（肌肉.骨骼结缔）,25.5,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,城市合计,慢性病患病率（肌肉.骨骼结缔）,38.4,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,大城市,慢性病患病率（肌肉.骨骼结缔）,40.6,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,小城市,慢性病患病率（肌肉.骨骼结缔）,31.3,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,一类农村,慢性病患病率（肝硬化）,1.8,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,三类农村,慢性病患病率（肝硬化）,2.6,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,中城市,慢性病患病率（肝硬化）,2.2,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,二类农村,慢性病患病率（肝硬化）,0.9,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,农村合计,慢性病患病率（肝硬化）,1.9,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,四类农村,慢性病患病率（肝硬化）,2.3,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,城乡合计,慢性病患病率（肝硬化）,2.1,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,城市合计,慢性病患病率（肝硬化）,2.7,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,大城市,慢性病患病率（肝硬化）,2.6,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,小城市,慢性病患病率（肝硬化）,3.2,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,一类农村,慢性病患病率（胆囊疾病）,4.8,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,三类农村,慢性病患病率（胆囊疾病）,2.7,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,中城市,慢性病患病率（胆囊疾病）,17.9,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,二类农村,慢性病患病率（胆囊疾病）,2.3,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,农村合计,慢性病患病率（胆囊疾病）,3.2,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,四类农村,慢性病患病率（胆囊疾病）,3.6,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,城乡合计,慢性病患病率（胆囊疾病）,5.6,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,城市合计,慢性病患病率（胆囊疾病）,12.8,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,大城市,慢性病患病率（胆囊疾病）,14.4,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,小城市,慢性病患病率（胆囊疾病）,6.1,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,一类农村,慢性病患病率（脑血管病）,2.7,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,三类农村,慢性病患病率（脑血管病）,2.2,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,中城市,慢性病患病率（脑血管病）,10.3,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,二类农村,慢性病患病率（脑血管病）,1.8,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,农村合计,慢性病患病率（脑血管病）,2,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,四类农村,慢性病患病率（脑血管病）,0.9,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,城乡合计,慢性病患病率（脑血管病）,4,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,城市合计,慢性病患病率（脑血管病）,9.8,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,大城市,慢性病患病率（脑血管病）,10.1,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,小城市,慢性病患病率（脑血管病）,8.9,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,一类农村,慢性病患病率（良性肿瘤计）,0.6,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,三类农村,慢性病患病率（良性肿瘤计）,0.7,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,中城市,慢性病患病率（良性肿瘤计）,2,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,二类农村,慢性病患病率（良性肿瘤计）,0.4,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,农村合计,慢性病患病率（良性肿瘤计）,0.5,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,四类农村,慢性病患病率（良性肿瘤计）,0.4,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,城乡合计,慢性病患病率（良性肿瘤计）,0.9,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,城市合计,慢性病患病率（良性肿瘤计）,1.9,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,大城市,慢性病患病率（良性肿瘤计）,2.5,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,小城市,慢性病患病率（良性肿瘤计）,1.2,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,一类农村,"慢性病患病率（血液,造血器官疾病）",2.6,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,三类农村,"慢性病患病率（血液,造血器官疾病）",2.8,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,中城市,"慢性病患病率（血液,造血器官疾病）",3.4,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,二类农村,"慢性病患病率（血液,造血器官疾病）",3.6,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,农村合计,"慢性病患病率（血液,造血器官疾病）",3,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,四类农村,"慢性病患病率（血液,造血器官疾病）",2.5,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,城乡合计,"慢性病患病率（血液,造血器官疾病）",3.1,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,城市合计,"慢性病患病率（血液,造血器官疾病）",3.4,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,大城市,"慢性病患病率（血液,造血器官疾病）",3.5,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,小城市,"慢性病患病率（血液,造血器官疾病）",3.3,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,一类农村,慢性病患病率（高血压）,7.6,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,三类农村,慢性病患病率（高血压）,4.9,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,中城市,慢性病患病率（高血压）,31.7,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,二类农村,慢性病患病率（高血压）,5.5,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,农村合计,慢性病患病率（高血压）,5.9,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,四类农村,慢性病患病率（高血压）,6.2,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,城乡合计,慢性病患病率（高血压）,11.9,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,城市合计,慢性病患病率（高血压）,29.8,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,大城市,慢性病患病率（高血压）,40.1,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,小城市,慢性病患病率（高血压）,18.3,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1993,一类农村,糖尿病患病率,1.6,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=6b6cd0a5-aa9e-4481-ad3a-d5bb3ccd9ad3,2026-07-12
1993,三类农村,糖尿病患病率,0.9,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=6b6cd0a5-aa9e-4481-ad3a-d5bb3ccd9ad3,2026-07-12
1993,中城市,糖尿病患病率,14.9,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=6b6cd0a5-aa9e-4481-ad3a-d5bb3ccd9ad3,2026-07-12
1993,二类农村,糖尿病患病率,0.8,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=6b6cd0a5-aa9e-4481-ad3a-d5bb3ccd9ad3,2026-07-12
1993,农村合计,糖尿病患病率,1,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=6b6cd0a5-aa9e-4481-ad3a-d5bb3ccd9ad3,2026-07-12
1993,四类农村,糖尿病患病率,0.6,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=6b6cd0a5-aa9e-4481-ad3a-d5bb3ccd9ad3,2026-07-12
1993,城乡合计,糖尿病患病率,4.8,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=6b6cd0a5-aa9e-4481-ad3a-d5bb3ccd9ad3,2026-07-12
1993,城市合计,糖尿病患病率,13,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=6b6cd0a5-aa9e-4481-ad3a-d5bb3ccd9ad3,2026-07-12
1993,大城市,糖尿病患病率,16.5,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=6b6cd0a5-aa9e-4481-ad3a-d5bb3ccd9ad3,2026-07-12
1993,小城市,糖尿病患病率,7,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=6b6cd0a5-aa9e-4481-ad3a-d5bb3ccd9ad3,2026-07-12
1993,一类农村,高血压患病率,18,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=cd1dc8ff-612d-44b0-913c-cdc5f27b6268,2026-07-12
1993,三类农村,高血压患病率,13,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=cd1dc8ff-612d-44b0-913c-cdc5f27b6268,2026-07-12
1993,中城市,高血压患病率,64,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=cd1dc8ff-612d-44b0-913c-cdc5f27b6268,2026-07-12
1993,二类农村,高血压患病率,15,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=cd1dc8ff-612d-44b0-913c-cdc5f27b6268,2026-07-12
1993,农村合计,高血压患病率,15,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=cd1dc8ff-612d-44b0-913c-cdc5f27b6268,2026-07-12
1993,四类农村,高血压患病率,18,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=cd1dc8ff-612d-44b0-913c-cdc5f27b6268,2026-07-12
1993,城乡合计,高血压患病率,29,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=cd1dc8ff-612d-44b0-913c-cdc5f27b6268,2026-07-12
1993,城市合计,高血压患病率,59,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=cd1dc8ff-612d-44b0-913c-cdc5f27b6268,2026-07-12
1993,大城市,高血压患病率,7,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=cd1dc8ff-612d-44b0-913c-cdc5f27b6268,2026-07-12
1993,小城市,高血压患病率,4,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=cd1dc8ff-612d-44b0-913c-cdc5f27b6268,2026-07-12
1998,一类农村,慢性病患病率（0-4岁）,13.5,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,三类农村,慢性病患病率（0-4岁）,15.4,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,中城市,慢性病患病率（0-4岁）,17,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,二类农村,慢性病患病率（0-4岁）,17.8,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,农村合计,慢性病患病率（0-4岁）,14.4,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,四类农村,慢性病患病率（0-4岁）,8.8,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,城乡合计,慢性病患病率（0-4岁）,13.4,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,城市合计,慢性病患病率（0-4岁）,8,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,大城市,慢性病患病率（0-4岁）,0,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,小城市,慢性病患病率（0-4岁）,7.2,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,一类农村,慢性病患病率（15-24岁）,25.8,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,三类农村,慢性病患病率（15-24岁）,27.5,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,中城市,慢性病患病率（15-24岁）,33.2,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,二类农村,慢性病患病率（15-24岁）,24.1,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,农村合计,慢性病患病率（15-24岁）,25.9,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,四类农村,慢性病患病率（15-24岁）,25.9,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,城乡合计,慢性病患病率（15-24岁）,25.8,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,城市合计,慢性病患病率（15-24岁）,25.6,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,大城市,慢性病患病率（15-24岁）,23.2,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,小城市,慢性病患病率（15-24岁）,22.6,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,一类农村,慢性病患病率（25-34岁）,71.9,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,三类农村,慢性病患病率（25-34岁）,77.1,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,中城市,慢性病患病率（25-34岁）,75.7,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,二类农村,慢性病患病率（25-34岁）,72.5,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,农村合计,慢性病患病率（25-34岁）,73.5,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,四类农村,慢性病患病率（25-34岁）,69.8,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,城乡合计,慢性病患病率（25-34岁）,72.5,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,城市合计,慢性病患病率（25-34岁）,69,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,大城市,慢性病患病率（25-34岁）,62.7,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,小城市,慢性病患病率（25-34岁）,69.4,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,一类农村,慢性病患病率（35-44岁）,119.5,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,三类农村,慢性病患病率（35-44岁）,139.8,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,中城市,慢性病患病率（35-44岁）,161.3,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,二类农村,慢性病患病率（35-44岁）,112.2,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,农村合计,慢性病患病率（35-44岁）,128.2,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,四类农村,慢性病患病率（35-44岁）,152.7,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,城乡合计,慢性病患病率（35-44岁）,142.2,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,城市合计,慢性病患病率（35-44岁）,174.9,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,大城市,慢性病患病率（35-44岁）,185.5,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,小城市,慢性病患病率（35-44岁）,173.1,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,一类农村,慢性病患病率（45-54岁）,180.3,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
1998,三类农村,慢性病患病率（45-54岁）,218,‰,https://www.phsciencedata.cn/Share/ky_sjml.jsp?id=a8c95cce-8e40-42f4-9ad0-af6a681a9bd8,2026-07-12
